3 classifier 30 iter;0.007763;0.007500
3 classifier 31 iter;0.007789;0.007500
3 classifier 32 iter;0.007553;0.007500
3 classifier 33 iter;0.007605;0.007500
3 classifier 34 iter;0.007342;0.007500
3 classifier 35 iter;0.007053;0.007500
3 classifier 36 iter;0.006947;0.007500
3 classifier 37 iter;0.006763;0.007500
3 classifier 38 iter;0.006500;0.007500
3 classifier 39 iter;0.006447;0.007500
3 classifier 40 iter;0.006079;0.007500
3 classifier 41 iter;0.006079;0.007500
4 classifier 0 iter;0.042763;0.007500
4 classifier 1 iter;0.029158;0.007500
4 classifier 2 iter;0.022921;0.007500
4 classifier 3 iter;0.019868;0.007500
4 classifier 4 iter;0.016711;0.007500
4 classifier 5 iter;0.014895;0.007500
4 classifier 6 iter;0.013684;0.007500
4 classifier 7 iter;0.012842;0.007500
4 classifier 8 iter;0.011868;0.007500
4 classifier 9 iter;0.011184;0.007500
4 classifier 10 iter;0.010579;0.007500
4 classifier 11 iter;0.009868;0.007500
4 classifier 12 iter;0.009342;0.007500
4 classifier 13 iter;0.008974;0.007500
4 classifier 14 iter;0.008658;0.007500
4 classifier 15 iter;0.008184;0.007500
4 classifier 16 iter;0.008000;0.007500
4 classifier 17 iter;0.007711;0.007500
4 classifier 18 iter;0.007684;0.007500
4 classifier 19 iter;0.007658;0.007500
4 classifier 20 iter;0.007053;0.007500
4 classifier 21 iter;0.006921;0.007500
4 classifier 22 iter;0.007342;0.007500
4 classifier 23 iter;0.007605;0.007500
4 classifier 24 iter;0.007079;0.007500
4 classifier 25 iter;0.007158;0.007500
4 classifier 26 iter;0.006368;0.007500
4 classifier 27 iter;0.006684;0.007500
4 classifier 28 iter;0.006737;0.007500
4 classifier 29 iter;0.007000;0.007500
4 classifier 30 iter;0.005974;0.007500
4 classifier 31 iter;0.006237;0.007500
4 classifier 32 iter;0.006158;0.007500
4 classifier 33 iter;0.006763;0.007500
4 classifier 34 iter;0.005526;0.007500
4 classifier 35 iter;0.005737;0.007500
4 classifier 36 iter;0.005684;0.007500
4 classifier 37 iter;0.005474;0.007500
4 classifier 38 iter;0.005500;0.007500
4 classifier 39 iter;0.005579;0.007500
4 classifier 40 iter;0.005526;0.007500
4 classifier 41 iter;0.005526;0.007500
5 classifier 0 iter;0.046395;0.007500
5 classifier 1 iter;0.030763;0.007500
5 classifier 2 iter;0.023711;0.007500
5 classifier 3 iter;0.020421;0.007500
5 classifier 4 iter;0.017711;0.007500
5 classifier 5 iter;0.016053;0.007500
5 classifier 6 iter;0.014237;0.007500
5 classifier 7 iter;0.012921;0.007500
5 classifier 8 iter;0.012605;0.007500
5 classifier 9 iter;0.010868;0.007500
5 classifier 10 iter;0.010553;0.007500
5 classifier 11 iter;0.010263;0.007500
5 classifier 12 iter;0.009868;0.007500
5 classifier 13 iter;0.009474;0.007500
5 classifier 14 iter;0.008842;0.007500
5 classifier 15 iter;0.008237;0.007500
5 classifier 16 iter;0.008158;0.007500
5 classifier 17 iter;0.008053;0.007500
5 classifier 18 iter;0.007842;0.007500
5 classifier 19 iter;0.007711;0.007500
5 classifier 20 iter;0.007237;0.007500
5 classifier 21 iter;0.006868;0.007500
5 classifier 22 iter;0.006816;0.007500
5 classifier 23 iter;0.006632;0.007500
5 classifier 24 iter;0.006026;0.007500
5 classifier 25 iter;0.005711;0.007500
5 classifier 26 iter;0.005816;0.007500
5 classifier 27 iter;0.005974;0.007500
5 classifier 28 iter;0.005289;0.007500
5 classifier 29 iter;0.005605;0.007500
5 classifier 30 iter;0.004974;0.007500
5 classifier 31 iter;0.004974;0.007500
6 classifier 0 iter;0.027053;0.007500
6 classifier 1 iter;0.017605;0.007500
6 classifier 2 iter;0.014368;0.007500
6 classifier 3 iter;0.012158;0.007500
6 classifier 4 iter;0.010974;0.007500
6 classifier 5 iter;0.010026;0.007500
6 classifier 6 iter;0.009184;0.007500
6 classifier 7 iter;0.009026;0.007500
6 classifier 8 iter;0.008895;0.007500
6 classifier 9 iter;0.008579;0.007500
6 classifier 10 iter;0.007974;0.007500
6 classifier 11 iter;0.007974;0.007500
7 classifier 0 iter;0.039421;0.007500
7 classifier 1 iter;0.029579;0.007500
7 classifier 2 iter;0.024526;0.007500
7 classifier 3 iter;0.021132;0.007500
7 classifier 4 iter;0.019289;0.007500
7 classifier 5 iter;0.017053;0.007500
7 classifier 6 iter;0.015211;0.007500
7 classifier 7 iter;0.014158;0.007500
7 classifier 8 iter;0.013421;0.007500
7 classifier 9 iter;0.012763;0.007500
7 classifier 10 iter;0.012053;0.007500
7 classifier 11 iter;0.011447;0.007500
7 classifier 12 iter;0.010974;0.007500
7 classifier 13 iter;0.010500;0.007500
7 classifier 14 iter;0.010289;0.007500
7 classifier 15 iter;0.009553;0.007500
7 classifier 16 iter;0.009316;0.007500
7 classifier 17 iter;0.009079;0.007500
7 classifier 18 iter;0.008816;0.007500
7 classifier 19 iter;0.008500;0.007500
7 classifier 20 iter;0.008105;0.007500
7 classifier 21 iter;0.007868;0.007500
7 classifier 22 iter;0.007789;0.007500
7 classifier 23 iter;0.008000;0.007500
7 classifier 24 iter;0.008211;0.007500
7 classifier 25 iter;0.007368;0.007500
7 classifier 26 iter;0.007474;0.007500
7 classifier 27 iter;0.008000;0.007500
7 classifier 28 iter;0.008000;0.007500
8 classifier 0 iter;0.063316;0.007500
8 classifier 1 iter;0.042553;0.007500
8 classifier 2 iter;0.035816;0.007500
8 classifier 3 iter;0.030368;0.007500
8 classifier 4 iter;0.025816;0.007500
8 classifier 5 iter;0.023974;0.007500
8 classifier 6 iter;0.023132;0.007500
8 classifier 7 iter;0.022658;0.007500
8 classifier 8 iter;0.020921;0.007500
8 classifier 9 iter;0.019526;0.007500
8 classifier 10 iter;0.018579;0.007500
8 classifier 11 iter;0.017342;0.007500
8 classifier 12 iter;0.016658;0.007500
8 classifier 13 iter;0.016289;0.007500
8 classifier 14 iter;0.015395;0.007500
8 classifier 15 iter;0.015342;0.007500
8 classifier 16 iter;0.014526;0.007500
8 classifier 17 iter;0.014421;0.007500
8 classifier 18 iter;0.014158;0.007500
8 classifier 19 iter;0.014421;0.007500
8 classifier 20 iter;0.013816;0.007500
8 classifier 21 iter;0.013947;0.007500
8 classifier 22 iter;0.013395;0.007500
8 classifier 23 iter;0.013026;0.007500
8 classifier 24 iter;0.012711;0.007500
8 classifier 25 iter;0.012947;0.007500
8 classifier 26 iter;0.012974;0.007500
8 classifier 27 iter;0.012158;0.007500
8 classifier 28 iter;0.011868;0.007500
8 classifier 29 iter;0.012474;0.007500
8 classifier 30 iter;0.012447;0.007500
8 classifier 31 iter;0.013026;0.007500
8 classifier 32 iter;0.012474;0.007500
8 classifier 33 iter;0.012053;0.007500
8 classifier 34 iter;0.012368;0.007500
8 classifier 35 iter;0.011132;0.007500
8 classifier 36 iter;0.011921;0.007500
8 classifier 37 iter;0.012526;0.007500
8 classifier 38 iter;0.012789;0.007500
8 classifier 39 iter;0.012895;0.007500
8 classifier 40 iter;0.011263;0.007500
8 classifier 41 iter;0.012158;0.007500
8 classifier 42 iter;0.012526;0.007500
8 classifier 43 iter;0.012789;0.007500
8 classifier 44 iter;0.010500;0.007500
8 classifier 45 iter;0.012737;0.007500
8 classifier 46 iter;0.012658;0.007500
8 classifier 47 iter;0.012237;0.007500
8 classifier 48 iter;0.011553;0.007500
8 classifier 49 iter;0.011053;0.007500
8 classifier 50 iter;0.013263;0.007500
8 classifier 51 iter;0.010474;0.007500
8 classifier 52 iter;0.013079;0.007500
8 classifier 53 iter;0.011974;0.007500
8 classifier 54 iter;0.012605;0.007500
8 classifier 55 iter;0.013763;0.007500
8 classifier 56 iter;0.011711;0.007500
8 classifier 57 iter;0.013237;0.007500
8 classifier 58 iter;0.013711;0.007500
8 classifier 59 iter;0.011632;0.007500
8 classifier 60 iter;0.013605;0.007500
8 classifier 61 iter;0.013947;0.007500
8 classifier 62 iter;0.013289;0.007500
8 classifier 63 iter;0.013079;0.007500
8 classifier 64 iter;0.011368;0.007500
8 classifier 65 iter;0.011316;0.007500
8 classifier 66 iter;0.011868;0.007500
8 classifier 67 iter;0.011684;0.007500
8 classifier 68 iter;0.013395;0.007500
8 classifier 69 iter;0.011263;0.007500
8 classifier 70 iter;0.011395;0.007500
8 classifier 71 iter;0.011553;0.007500
8 classifier 72 iter;0.013842;0.007500
8 classifier 73 iter;0.011632;0.007500
8 classifier 74 iter;0.012237;0.007500
8 classifier 75 iter;0.011921;0.007500
8 classifier 76 iter;0.011368;0.007500
8 classifier 77 iter;0.014395;0.007500
8 classifier 78 iter;0.012842;0.007500
8 classifier 79 iter;0.011579;0.007500
8 classifier 80 iter;0.012105;0.007500
8 classifier 81 iter;0.012079;0.007500
8 classifier 82 iter;0.011579;0.007500
8 classifier 83 iter;0.014737;0.007500
8 classifier 84 iter;0.013395;0.007500
8 classifier 85 iter;0.013289;0.007500
8 classifier 86 iter;0.011579;0.007500
8 classifier 87 iter;0.011868;0.007500
8 classifier 88 iter;0.011632;0.007500
8 classifier 89 iter;0.011184;0.007500
8 classifier 90 iter;0.011842;0.007500
8 classifier 91 iter;0.012053;0.007500
8 classifier 92 iter;0.011342;0.007500
8 classifier 93 iter;0.011895;0.007500
8 classifier 94 iter;0.011658;0.007500
8 classifier 95 iter;0.010895;0.007500
8 classifier 96 iter;0.013658;0.007500
8 classifier 97 iter;0.011158;0.007500
8 classifier 98 iter;0.013211;0.007500
8 classifier 99 iter;0.012658;0.007500
8 classifier 100 iter;0.012763;0.007500
8 classifier 101 iter;0.011026;0.007500
8 classifier 102 iter;0.011395;0.007500
8 classifier 103 iter;0.013421;0.007500
8 classifier 104 iter;0.012263;0.007500
8 classifier 105 iter;0.012237;0.007500
8 classifier 106 iter;0.011421;0.007500
8 classifier 107 iter;0.011342;0.007500
8 classifier 108 iter;0.013184;0.007500
8 classifier 109 iter;0.012658;0.007500
8 classifier 110 iter;0.012079;0.007500
8 classifier 111 iter;0.011474;0.007500
8 classifier 112 iter;0.013789;0.007500
8 classifier 113 iter;0.012316;0.007500
8 classifier 114 iter;0.011263;0.007500
8 classifier 115 iter;0.011868;0.007500
8 classifier 116 iter;0.011447;0.007500
8 classifier 117 iter;0.012711;0.007500
8 classifier 118 iter;0.011421;0.007500
8 classifier 119 iter;0.013921;0.007500
8 classifier 120 iter;0.011895;0.007500
8 classifier 121 iter;0.011421;0.007500
8 classifier 122 iter;0.014132;0.007500
8 classifier 123 iter;0.013526;0.007500
8 classifier 124 iter;0.013105;0.007500
8 classifier 125 iter;0.012105;0.007500
8 classifier 126 iter;0.014789;0.007500
8 classifier 127 iter;0.011763;0.007500
8 classifier 128 iter;0.011737;0.007500
8 classifier 129 iter;0.011658;0.007500
8 classifier 130 iter;0.015158;0.007500
8 classifier 131 iter;0.011342;0.007500
8 classifier 132 iter;0.011368;0.007500
8 classifier 133 iter;0.013789;0.007500
8 classifier 134 iter;0.011579;0.007500
8 classifier 135 iter;0.011763;0.007500
8 classifier 136 iter;0.011737;0.007500
8 classifier 137 iter;0.014421;0.007500
8 classifier 138 iter;0.011447;0.007500
8 classifier 139 iter;0.012684;0.007500
8 classifier 140 iter;0.011526;0.007500
8 classifier 141 iter;0.011526;0.007500
9 classifier 0 iter;0.067579;0.007500
9 classifier 1 iter;0.044605;0.007500
9 classifier 2 iter;0.039605;0.007500
9 classifier 3 iter;0.035474;0.007500
9 classifier 4 iter;0.032711;0.007500
9 classifier 5 iter;0.026947;0.007500
9 classifier 6 iter;0.025579;0.007500
9 classifier 7 iter;0.024711;0.007500
9 classifier 8 iter;0.022079;0.007500
9 classifier 9 iter;0.024868;0.007500
9 classifier 10 iter;0.024658;0.007500
9 classifier 11 iter;0.023711;0.007500
9 classifier 12 iter;0.024684;0.007500
9 classifier 13 iter;0.020711;0.007500
9 classifier 14 iter;0.021632;0.007500
9 classifier 15 iter;0.020263;0.007500
9 classifier 16 iter;0.018632;0.007500
9 classifier 17 iter;0.020868;0.007500
9 classifier 18 iter;0.018763;0.007500
9 classifier 19 iter;0.020368;0.007500
9 classifier 20 iter;0.017974;0.007500
9 classifier 21 iter;0.019053;0.007500
9 classifier 22 iter;0.015395;0.007500
9 classifier 23 iter;0.016553;0.007500
9 classifier 24 iter;0.015526;0.007500
9 classifier 25 iter;0.016105;0.007500
9 classifier 26 iter;0.014789;0.007500
9 classifier 27 iter;0.017421;0.007500
9 classifier 28 iter;0.014368;0.007500
9 classifier 29 iter;0.013868;0.007500
9 classifier 30 iter;0.012421;0.007500
9 classifier 31 iter;0.016342;0.007500
9 classifier 32 iter;0.012737;0.007500
9 classifier 33 iter;0.012368;0.007500
9 classifier 34 iter;0.012026;0.007500
9 classifier 35 iter;0.012658;0.007500
9 classifier 36 iter;0.011500;0.007500
9 classifier 37 iter;0.010316;0.007500
9 classifier 38 iter;0.012789;0.007500
9 classifier 39 iter;0.010368;0.007500
9 classifier 40 iter;0.012632;0.007500
9 classifier 41 iter;0.011105;0.007500
9 classifier 42 iter;0.010000;0.007500
9 classifier 43 iter;0.009237;0.007500
9 classifier 44 iter;0.010342;0.007500
9 classifier 45 iter;0.009447;0.007500
9 classifier 46 iter;0.010526;0.007500
9 classifier 47 iter;0.009263;0.007500
9 classifier 48 iter;0.010447;0.007500
9 classifier 49 iter;0.010711;0.007500
9 classifier 50 iter;0.009474;0.007500
9 classifier 51 iter;0.008526;0.007500
9 classifier 52 iter;0.008974;0.007500
9 classifier 53 iter;0.008658;0.007500
9 classifier 54 iter;0.008763;0.007500
9 classifier 55 iter;0.008737;0.007500
9 classifier 56 iter;0.008711;0.007500
9 classifier 57 iter;0.008579;0.007500
9 classifier 58 iter;0.008632;0.007500
9 classifier 59 iter;0.008421;0.007500
9 classifier 60 iter;0.008421;0.007500
