6 classifier 1 iter;0.023900;0.007500
6 classifier 2 iter;0.019167;0.007500
6 classifier 3 iter;0.015967;0.007500
6 classifier 4 iter;0.014000;0.007500
6 classifier 5 iter;0.012533;0.007500
6 classifier 6 iter;0.012100;0.007500
6 classifier 7 iter;0.010967;0.007500
6 classifier 8 iter;0.010500;0.007500
6 classifier 9 iter;0.009600;0.007500
6 classifier 10 iter;0.009200;0.007500
6 classifier 11 iter;0.008667;0.007500
6 classifier 12 iter;0.008133;0.007500
6 classifier 13 iter;0.007767;0.007500
6 classifier 14 iter;0.007467;0.007500
6 classifier 15 iter;0.007133;0.007500
6 classifier 16 iter;0.007000;0.007500
6 classifier 17 iter;0.006733;0.007500
6 classifier 18 iter;0.006433;0.007500
6 classifier 19 iter;0.006400;0.007500
6 classifier 20 iter;0.006033;0.007500
6 classifier 21 iter;0.006267;0.007500
6 classifier 22 iter;0.005900;0.007500
6 classifier 23 iter;0.006000;0.007500
6 classifier 24 iter;0.005567;0.007500
6 classifier 25 iter;0.005600;0.007500
6 classifier 26 iter;0.005033;0.007500
6 classifier 27 iter;0.004933;0.007500
6 classifier 28 iter;0.004633;0.007500
6 classifier 29 iter;0.004667;0.007500
6 classifier 30 iter;0.004533;0.007500
6 classifier 31 iter;0.004533;0.007500
7 classifier 0 iter;0.044133;0.007500
7 classifier 1 iter;0.032667;0.007500
7 classifier 2 iter;0.026867;0.007500
7 classifier 3 iter;0.023133;0.007500
7 classifier 4 iter;0.021533;0.007500
7 classifier 5 iter;0.019400;0.007500
7 classifier 6 iter;0.018400;0.007500
7 classifier 7 iter;0.016967;0.007500
7 classifier 8 iter;0.015533;0.007500
7 classifier 9 iter;0.015033;0.007500
7 classifier 10 iter;0.013833;0.007500
7 classifier 11 iter;0.013367;0.007500
7 classifier 12 iter;0.012467;0.007500
7 classifier 13 iter;0.012967;0.007500
7 classifier 14 iter;0.011433;0.007500
7 classifier 15 iter;0.011100;0.007500
7 classifier 16 iter;0.011033;0.007500
7 classifier 17 iter;0.010600;0.007500
7 classifier 18 iter;0.010467;0.007500
7 classifier 19 iter;0.010100;0.007500
7 classifier 20 iter;0.009200;0.007500
7 classifier 21 iter;0.009133;0.007500
7 classifier 22 iter;0.009100;0.007500
7 classifier 23 iter;0.008567;0.007500
7 classifier 24 iter;0.008400;0.007500
7 classifier 25 iter;0.008367;0.007500
7 classifier 26 iter;0.008733;0.007500
7 classifier 27 iter;0.008267;0.007500
7 classifier 28 iter;0.008133;0.007500
7 classifier 29 iter;0.007933;0.007500
7 classifier 30 iter;0.007833;0.007500
7 classifier 31 iter;0.007533;0.007500
7 classifier 32 iter;0.007467;0.007500
7 classifier 33 iter;0.006833;0.007500
7 classifier 34 iter;0.007200;0.007500
7 classifier 35 iter;0.006800;0.007500
7 classifier 36 iter;0.006800;0.007500
8 classifier 0 iter;0.068567;0.007500
8 classifier 1 iter;0.047467;0.007500
8 classifier 2 iter;0.038933;0.007500
8 classifier 3 iter;0.033333;0.007500
8 classifier 4 iter;0.029967;0.007500
8 classifier 5 iter;0.027533;0.007500
8 classifier 6 iter;0.025533;0.007500
8 classifier 7 iter;0.024033;0.007500
8 classifier 8 iter;0.022400;0.007500
8 classifier 9 iter;0.021600;0.007500
8 classifier 10 iter;0.020467;0.007500
8 classifier 11 iter;0.019600;0.007500
8 classifier 12 iter;0.018533;0.007500
8 classifier 13 iter;0.017600;0.007500
8 classifier 14 iter;0.017333;0.007500
8 classifier 15 iter;0.016667;0.007500
8 classifier 16 iter;0.015867;0.007500
8 classifier 17 iter;0.015467;0.007500
8 classifier 18 iter;0.015233;0.007500
8 classifier 19 iter;0.014600;0.007500
8 classifier 20 iter;0.014167;0.007500
8 classifier 21 iter;0.014400;0.007500
8 classifier 22 iter;0.013500;0.007500
8 classifier 23 iter;0.013167;0.007500
8 classifier 24 iter;0.013067;0.007500
8 classifier 25 iter;0.012333;0.007500
8 classifier 26 iter;0.011800;0.007500
8 classifier 27 iter;0.011500;0.007500
8 classifier 28 iter;0.011533;0.007500
8 classifier 29 iter;0.011100;0.007500
8 classifier 30 iter;0.011100;0.007500
9 classifier 0 iter;0.087667;0.007500
9 classifier 1 iter;0.069833;0.007500
9 classifier 2 iter;0.056933;0.007500
9 classifier 3 iter;0.045767;0.007500
9 classifier 4 iter;0.035967;0.007500
9 classifier 5 iter;0.031100;0.007500
9 classifier 6 iter;0.027533;0.007500
9 classifier 7 iter;0.026567;0.007500
9 classifier 8 iter;0.024500;0.007500
9 classifier 9 iter;0.023133;0.007500
9 classifier 10 iter;0.021200;0.007500
9 classifier 11 iter;0.020000;0.007500
9 classifier 12 iter;0.019167;0.007500
9 classifier 13 iter;0.018933;0.007500
9 classifier 14 iter;0.018633;0.007500
9 classifier 15 iter;0.018267;0.007500
9 classifier 16 iter;0.018133;0.007500
9 classifier 17 iter;0.018100;0.007500
9 classifier 18 iter;0.017200;0.007500
9 classifier 19 iter;0.017133;0.007500
9 classifier 20 iter;0.017067;0.007500
9 classifier 21 iter;0.016333;0.007500
9 classifier 22 iter;0.016500;0.007500
9 classifier 23 iter;0.016467;0.007500
9 classifier 24 iter;0.013667;0.007500
9 classifier 25 iter;0.013433;0.007500
9 classifier 26 iter;0.013267;0.007500
9 classifier 27 iter;0.014167;0.007500
9 classifier 28 iter;0.012200;0.007500
9 classifier 29 iter;0.012000;0.007500
9 classifier 30 iter;0.012400;0.007500
9 classifier 31 iter;0.012700;0.007500
9 classifier 32 iter;0.012500;0.007500
9 classifier 33 iter;0.011867;0.007500
9 classifier 34 iter;0.012400;0.007500
9 classifier 35 iter;0.011600;0.007500
9 classifier 36 iter;0.013200;0.007500
9 classifier 37 iter;0.011200;0.007500
9 classifier 38 iter;0.012933;0.007500
9 classifier 39 iter;0.011833;0.007500
9 classifier 40 iter;0.010633;0.007500
9 classifier 41 iter;0.010533;0.007500
9 classifier 42 iter;0.011300;0.007500
9 classifier 43 iter;0.010433;0.007500
9 classifier 44 iter;0.010067;0.007500
9 classifier 45 iter;0.010833;0.007500
9 classifier 46 iter;0.009467;0.007500
9 classifier 47 iter;0.010400;0.007500
9 classifier 48 iter;0.009600;0.007500
9 classifier 49 iter;0.010167;0.007500
9 classifier 50 iter;0.009533;0.007500
9 classifier 51 iter;0.010100;0.007500
9 classifier 52 iter;0.009033;0.007500
9 classifier 53 iter;0.009633;0.007500
9 classifier 54 iter;0.008767;0.007500
9 classifier 55 iter;0.009533;0.007500
9 classifier 56 iter;0.010033;0.007500
9 classifier 57 iter;0.009267;0.007500
9 classifier 58 iter;0.009933;0.007500
9 classifier 59 iter;0.008633;0.007500
9 classifier 60 iter;0.009967;0.007500
9 classifier 61 iter;0.010367;0.007500
9 classifier 62 iter;0.009700;0.007500
9 classifier 63 iter;0.008500;0.007500
9 classifier 64 iter;0.008500;0.007500
